timestamp,frame_number,phase,round_number,score_team1,score_team2,game_timer,spike_timer,post_round_timer,player_0_name,player_0_team,player_0_agent,player_0_alive,player_0_health,player_0_armor,player_0_ability_1,player_0_ability_2,player_0_ability_3,player_0_ultimate_charges,player_0_ultimate_full,player_0_weapon,player_0_weapon_tier,player_0_credits,player_0_pos_x,player_0_pos_y,player_0_match_kills,player_0_match_deaths,player_1_name,player_1_team,player_1_agent,player_1_alive,player_1_health,player_1_armor,player_1_ability_1,player_1_ability_2,player_1_ability_3,player_1_ultimate_charges,player_1_ultimate_full,player_1_weapon,player_1_weapon_tier,player_1_credits,player_1_pos_x,player_1_pos_y,player_1_match_kills,player_1_match_deaths,player_2_name,player_2_team,player_2_agent,player_2_alive,player_2_health,player_2_armor,player_2_ability_1,player_2_ability_2,player_2_ability_3,player_2_ultimate_charges,player_2_ultimate_full,player_2_weapon,player_2_weapon_tier,player_2_credits,player_2_pos_x,player_2_pos_y,player_2_match_kills,player_2_match_deaths,player_3_name,player_3_team,player_3_agent,player_3_alive,player_3_health,player_3_armor,player_3_ability_1,player_3_ability_2,player_3_ability_3,player_3_ultimate_charges,player_3_ultimate_full,player_3_weapon,player_3_weapon_tier,player_3_credits,player_3_pos_x,player_3_pos_y,player_3_match_kills,player_3_match_deaths,player_4_name,player_4_team,player_4_agent,player_4_alive,player_4_health,player_4_armor,player_4_ability_1,player_4_ability_2,player_4_ability_3,player_4_ultimate_charges,player_4_ultimate_full,player_4_weapon,player_4_weapon_tier,player_4_credits,player_4_pos_x,player_4_pos_y,player_4_match_kills,player_4_match_deaths,player_5_name,player_5_team,player_5_agent,player_5_alive,player_5_health,player_5_armor,player_5_ability_1,player_5_ability_2,player_5_ability_3,player_5_ultimate_charges,player_5_ultimate_full,player_5_weapon,player_5_weapon_tier,player_5_credits,player_5_pos_x,player_5_pos_y,player_5_match_kills,player_5_match_deaths,player_6_name,player_6_team,player_6_agent,player_6_alive,player_6_health,player_6_armor,player_6_ability_1,player_6_ability_2,player_6_ability_3,player_6_ultimate_charges,player_6_ultimate_full,player_6_weapon,player_6_weapon_tier,player_6_credits,player_6_pos_x,player_6_pos_y,player_6_match_kills,player_6_match_deaths,player_7_name,player_7_team,player_7_agent,player_7_alive,player_7_health,player_7_armor,player_7_ability_1,player_7_ability_2,player_7_ability_3,player_7_ultimate_charges,player_7_ultimate_full,player_7_weapon,player_7_weapon_tier,player_7_credits,player_7_pos_x,player_7_pos_y,player_7_match_kills,player_7_match_deaths,player_8_name,player_8_team,player_8_agent,player_8_alive,player_8_health,player_8_armor,player_8_ability_1,player_8_ability_2,player_8_ability_3,player_8_ultimate_charges,player_8_ultimate_full,player_8_weapon,player_8_weapon_tier,player_8_credits,player_8_pos_x,player_8_pos_y,player_8_match_kills,player_8_match_deaths,player_9_name,player_9_team,player_9_agent,player_9_alive,player_9_health,player_9_armor,player_9_ability_1,player_9_ability_2,player_9_ability_3,player_9_ultimate_charges,player_9_ultimate_full,player_9_weapon,player_9_weapon_tier,player_9_credits,player_9_pos_x,player_9_pos_y,player_9_match_kills,player_9_match_deaths
3482.512,4,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3482.996,5,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3483.480,6,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3483.964,7,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3484.448,8,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3484.931,9,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3485.415,10,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3485.899,11,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3486.383,12,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3486.867,13,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3487.351,14,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3487.834,15,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3488.318,16,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3488.802,17,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3489.286,18,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3489.770,19,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3490.253,20,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3490.737,21,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3491.221,22,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3491.705,23,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3492.189,24,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3492.673,25,PREROUND,1,0,0,,,,Neon,LEVIATÁN,brimstone,True,,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,True,,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,True,,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,True,,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,True,,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,,,1,0,1,0,False,,,,,,0,0,zekken,MIBR,neon,True,,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,,,0,0,tex,MIBR,cypher,True,,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,,,1,0,3,0,False,,,,,,0,0
3493.156,26,ACTIVE_ROUND,1,0,0,99.000,,,Neon,LEVIATÁN,brimstone,False,0,,1,0,2,0,False,,,,0.2822,0.6111,0,0,spike,LEVIATÁN,neon,False,0,,0,1,1,0,False,,,,0.5422,0.4556,0,0,kiNgg,LEVIATÁN,breach,False,0,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,False,0,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,False,0,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,10,,1,0,1,0,False,,,,0.4011,0.1789,0,0,zekken,MIBR,neon,True,10,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,,,1,1,2,0,False,,,,0.3089,0.3511,0,0,tex,MIBR,cypher,True,10,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,10,25,1,0,3,0,False,,,,,,0,0
3493.640,27,ACTIVE_ROUND,1,0,0,99.000,,,Neon,LEVIATÁN,brimstone,False,100,,1,0,2,0,False,,,,,,0,0,spike,LEVIATÁN,neon,False,100,,0,1,1,0,False,,,,,,0,0,kiNgg,LEVIATÁN,breach,False,100,,1,2,1,0,False,,,,,,0,0,blowz,LEVIATÁN,tejo,False,100,,0,0,2,0,False,,,,,,0,0,Sato,LEVIATÁN,waylay,False,100,,1,0,1,0,False,,,,,,0,0,aspas,MIBR,jett,True,100,,1,0,1,0,False,,,,0.3967,0.1833,0,0,zekken,MIBR,neon,True,100,,0,1,1,0,False,,,,,,0,0,Verno,MIBR,skye,True,100,,1,1,2,0,False,,,,0.2667,0.4089,0,0,tex,MIBR,cypher,True,100,,0,1,1,0,False,,,,,,0,0,Mazino,MIBR,brimstone,True,100,25,1,0,3,0,False,,,,,,0,0
3494.124,28,ACTIVE_ROUND,1,0,0,98.000,,,Neon,LEVIATÁN,brimstone,False,100,,1,0,2,0,False,ghost,sidearm,,,,0,0,spike,LEVIATÁN,neon,False,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,kiNgg,LEVIATÁN,breach,False,100,,1,2,1,0,False,classic,sidearm,,,,0,0,blowz,LEVIATÁN,tejo,False,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,Sato,LEVIATÁN,waylay,False,100,,1,0,1,0,False,ghost,sidearm,,,,0,0,aspas,MIBR,jett,True,100,,1,0,1,0,False,ghost,sidearm,,0.3856,0.1989,0,0,zekken,MIBR,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Verno,MIBR,skye,True,100,,1,1,2,0,False,classic,sidearm,,0.2667,0.4089,0,0,tex,MIBR,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,Mazino,MIBR,brimstone,True,100,25,1,0,2,0,False,classic,sidearm,,,,0,0
3494.608,29,ACTIVE_ROUND,1,0,0,98.000,,,Neon,LEVIATÁN,brimstone,True,100,,1,0,2,0,False,ghost,sidearm,,,,0,0,spike,LEVIATÁN,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,kiNgg,LEVIATÁN,breach,True,100,,1,2,1,0,False,classic,sidearm,,,,0,0,blowz,LEVIATÁN,tejo,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,Sato,LEVIATÁN,waylay,True,100,,1,0,1,0,False,ghost,sidearm,,,,0,0,aspas,MIBR,jett,True,100,,1,0,1,0,False,ghost,sidearm,,0.2900,0.4544,0,0,zekken,MIBR,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Verno,MIBR,skye,True,100,,1,1,2,0,False,classic,sidearm,,0.2667,0.4089,0,0,tex,MIBR,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,Mazino,MIBR,brimstone,True,100,25,1,0,2,0,False,classic,sidearm,,,,0,0
3495.092,30,ACTIVE_ROUND,1,0,0,97.000,,,Neon,LEVIATÁN,brimstone,True,100,,1,0,2,0,False,ghost,sidearm,,0.2800,0.6111,0,0,spike,LEVIATÁN,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.5467,0.4511,0,0,kiNgg,LEVIATÁN,breach,True,100,,1,2,1,0,False,classic,sidearm,,,,0,0,blowz,LEVIATÁN,tejo,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,Sato,LEVIATÁN,waylay,True,100,,1,0,1,0,False,ghost,sidearm,,,,0,0,aspas,MIBR,jett,True,100,,1,0,1,0,False,ghost,sidearm,,0.5056,0.4967,0,0,zekken,MIBR,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Verno,MIBR,skye,True,100,,1,1,2,0,False,classic,sidearm,,0.2667,0.4089,0,0,tex,MIBR,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,Mazino,MIBR,brimstone,True,100,25,1,0,2,0,False,classic,sidearm,,,,0,0
3495.575,31,ACTIVE_ROUND,1,0,0,97.000,,,Neon,LEVIATÁN,brimstone,True,100,,1,0,2,0,False,ghost,sidearm,,0.2800,0.6111,0,0,spike,LEVIATÁN,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.5489,0.4511,0,0,kiNgg,LEVIATÁN,breach,True,100,,1,2,1,0,False,classic,sidearm,,0.5167,0.4667,0,0,blowz,LEVIATÁN,tejo,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,Sato,LEVIATÁN,waylay,True,100,,1,0,1,0,False,ghost,sidearm,,,,0,0,aspas,MIBR,jett,True,100,,1,0,1,0,False,ghost,sidearm,,0.2900,0.4544,0,0,zekken,MIBR,neon,True,100,,0,1,1,0,False,ghost,sidearm,,,,0,0,Verno,MIBR,skye,True,100,,1,1,2,0,False,classic,sidearm,,0.2667,0.4089,0,0,tex,MIBR,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,Mazino,MIBR,brimstone,True,100,25,1,0,2,0,False,classic,sidearm,,,,0,0
3496.059,32,ACTIVE_ROUND,1,0,0,96.000,,,Neon,LEVIATÁN,brimstone,True,100,,1,0,2,0,False,ghost,sidearm,,0.2800,0.6111,0,0,spike,LEVIATÁN,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.5489,0.4511,0,0,kiNgg,LEVIATÁN,breach,True,100,,1,2,1,0,False,classic,sidearm,,0.5033,0.4689,0,0,blowz,LEVIATÁN,tejo,True,100,,0,0,2,0,False,ghost,sidearm,,,,0,0,Sato,LEVIATÁN,waylay,True,100,,1,0,1,0,False,ghost,sidearm,,,,0,0,aspas,MIBR,jett,True,100,,1,0,1,0,False,ghost,sidearm,,0.2900,0.4544,0,0,zekken,MIBR,neon,True,100,,0,1,1,0,False,ghost,sidearm,,0.5467,0.4489,0,0,Verno,MIBR,skye,True,100,,1,1,1,0,False,classic,sidearm,,0.2667,0.4089,0,0,tex,MIBR,cypher,True,100,,0,1,0,0,False,ghost,sidearm,,,,0,0,Mazino,MIBR,brimstone,True,100,25,0,0,2,0,False,classic,sidearm,,0.3700,0.2211,0,0
